timestamp,decline,decline_rad,tan_decl,cos-1_decl
2021-02-06,-15.737895211272495,-0.27467808877055366,-0.2818011090833974,1.0389474794620914
2021-02-07,-15.429303457267881,-0.26929214661866874,-0.2759962135539125,1.0373880228227512
2021-02-08,-15.116333991244835,-0.26382979897835807,-0.27012656816115116,1.0358418618816876
2021-02-09,-14.799102170647673,-0.25829305921684165,-0.26419463287234646,1.034310786968092
2021-02-10,-14.477723565860899,-0.2526839444178468,-0.25820282497839575,1.0327965428034818
2021-02-11,-14.152313896499065,-0.2470044742696567,-0.2521535179403263,1.0313008274066702
2021-02-12,-13.82298897104092,-0.24125667001152715,-0.24604904043149498,1.029825291152465
2021-02-13,-13.489864629777264,-0.23544255343793913,-0.23989167556809107,1.0283715359765975
2021-02-14,-13.1530566910414,-0.22956414596014296,-0.2336836603203896,1.0269411147192107
2021-02-15,-12.81268090068183,-0.22362346772429048,-0.2274271850969739,1.0255355305990783
2021-02-16,-12.468852884728248,-0.2176225367853009,-0.22112439349397894,1.0241562368106147
2021-02-17,-12.12168810518926,-0.21156336833538533,-0.21477738220121204,1.022804636235682
2021-02-18,-11.771301818927329,-0.20544797398627926,-0.20838820105721828,1.0214820812622527
2021-02-19,-11.417809039533623,-0.19927836110383312,-0.201958853245053,1.0201898737019774
2021-02-20,-11.061324502132129,-0.19305653219372815,-0.19549129562079698,1.0189292647988366
2021-02-21,-10.701962631037382,-0.1867844843369974,-0.18898743916693508,1.0177014553211938
2021-02-22,-10.339837510177976,-0.18046420867381838,-0.18244914956269784,1.0165075957296885
2021-02-23,-9.975062856205795,-0.17409768993418082,-0.17587824786383158,1.01534878641364
2021-02-24,-9.607751994198479,-0.16768690601381459,-0.1692765112842744,1.0142260779888157
2021-02-25,-9.238017835866389,-0.1612338275938296,-0.16264567407253905,1.0131404716496675
2021-02-26,-8.865972860175281,-0.15474041780251752,-0.15598742847586397,1.0120929195694004
2021-02-27,-8.491729096280178,-0.14820863191749167,-0.1493034257851846,1.0110843253414583
2021-02-28,-8.11539810869241,-0.1416404171068032,-0.14259527745472714,1.010115544456371
2021-03-01,-6.807612376014779,-0.11881525016097214,-0.11937753297130616,1.0071002906256732
2021-03-02,-6.4233536882106295,-0.11210867087939676,-0.1125807179875077,1.0063172551748194
2021-03-03,-6.037605751953103,-0.1053760993089297,-0.10576787589999787,1.0055778654944616
2021-03-04,-5.650476920328949,-0.09861942656768947,-0.09894039260521564,1.0048826803606847
2021-03-05,-5.2620750318165745,-0.0918405347921846,-0.0920996242536622,1.004232214573734
2021-03-06,-4.872507410434435,-0.08504129713990359,-0.08524689877679155,1.0036269395303519
2021-03-07,-4.481880867229613,-0.07822357781529557,-0.07838351744047611,1.0030672837882517
2021-03-08,-4.090301703014868,-0.07138923211754072,-0.07151075642127497,1.00255363361964
2021-03-09,-3.697875712265094,-0.06454010650855635,-0.06462986840198397,1.002086333550986
2021-03-10,-3.304708188087494,-0.05767803869974282,-0.05774208418319658,1.0016656868865077
2021-03-11,-2.9109039281856957,-0.05080485775607696,-0.050848614307886016,1.0012919562130878
2021-03-12,-2.5165672417194536,-0.04392238421583647,-0.04395065069585886,1.00096536388458
2021-03-13,-2.1218019569984805,-0.037032430224882625,-0.03704936828572817,1.0006860924837375
2021-03-14,-1.7267114299093231,-0.030136799683736983,-0.030145926681497858,1.0004542852601943
2021-03-15,-1.3313985530076526,-0.02323728840627179,-0.023241471801560196,1.0002700465431835
2021-03-16,-0.9359657651945583,-0.016335684288593187,-0.01633713752777782,1.0001334421279
2021-03-17,-0.5405150619010022,-0.009433767486793448,-0.009434047352515807,1.000044499634616
2021-03-18,-0.14514800570191083,-0.002533310602201847,-0.0025333160215266666,1.000003208839884
2021-03-19,0.25003426270978824,0.004363921127082284,0.0043639488291847515,1.0000095219793579
2021-03-20,0.6449310132670019,0.011256169629732414,0.01125664504447377,1.0000633540219626
2021-03-21,1.0394419150578593,0.01814168380099487,0.01814367433088209,1.0001645829153445
2021-03-22,1.4334670247133887,0.02501871930001556,0.02502394064897056,1.0003130498027122
2021-03-23,1.8269067747277543,0.031885538345989645,0.03189634861895906,1.0005085592113754
2021-03-24,2.2196619617673186,0.0387404095141162,0.03875980194115268,1.000750879213462
2021-03-25,2.6116337350525467,0.045581607532824184,0.045613201833122625,1.0010397415594794
2021-03-26,3.0027235848673652,0.0524074130832229,0.052455445485113474,1.0013748417855532
2021-03-27,3.3928333312688164,0.05921611260204833,0.059285424535493965,1.0017558392953614
2021-03-28,3.7818651130601175,0.06600599808920665,0.06610202356793703,1.0021823574179383
